model,split_seed,domain,n_train,n_eval,train_prevalence,threshold,tp,fp,tn,fn,accuracy,balanced_accuracy,precision,recall,f1,f1_macro,mcc,fpr,fnr,tnr,roc_auc,pr_auc,pr_auc_benign,brier
logreg,106,target,212205,1215889,0.9401003746377323,0.5,217095,11111,466625,521058,0.562321067136885,0.6354240392252992,0.9513115343154869,0.29410569353508015,0.449305071924616,0.5430768228045013,0.33878222745008774,0.023257615084481806,0.7058943064649199,0.9767423849155182,0.6984239227721439,0.7900847209736541,0.5602599273858715,0.3844508113973331
tree,106,source_heldout,212205,87795,0.9401003746377323,0.5,76653,1087,2364,7691,0.9000170852554246,0.7969163700404462,0.9860174942114741,0.9088139049606374,0.945842896276005,0.6479547666631025,0.3623684754912748,0.314981164879745,0.0911860950393626,0.685018835120255,0.7807037426561254,0.9826372699034231,0.26338384154507805,0.07602350269909353
tree,106,target,212205,1215889,0.9401003746377323,0.5,511927,324948,152788,226226,0.5466905284939662,0.506670522424833,0.6117126213592233,0.6935242422641377,0.6500544752220278,0.5033616408791785,0.01406692266760659,0.6801831974144716,0.30647575773586233,0.3198168025855284,0.5380140239923982,0.6281140747710287,0.45528668523859783,0.4058388573486713
rf,106,source_heldout,212205,87795,0.9401003746377323,0.5,81068,1491,1960,3276,0.945703058260721,0.7645551906718723,0.9819401882290241,0.9611590628853267,0.9714385002067069,0.7113437464772454,0.43417401546013523,0.43204868154158216,0.03884093711467324,0.5679513184584178,0.9526962985379273,0.9978872512410679,0.5005906291630791,0.03961879177852242
rf,106,target,212205,1215889,0.9401003746377323,0.5,628597,322913,154823,109556,0.6443186836956334,0.5878286913493336,0.6606309970467993,0.851580905313668,0.7440501449105532,0.5806490727786766,0.20797610014115242,0.6759235226150008,0.14841909468633196,0.32407647738499923,0.5695530726752904,0.6237392569751096,0.5717210366703045,0.29459833594006796
xgboost,106,source_heldout,212205,87795,0.9401003746377323,0.5,76500,745,2706,7844,0.9021698274389202,0.8455602249599843,0.9903553628066541,0.9069999051503367,0.9468466294116555,0.6666952238551742,0.41303979981296957,0.215879455230368,0.09300009484966329,0.784120544769632,0.9596882094227794,0.9982238797449009,0.5773821733149423,0.06287813931703568
xgboost,106,target,212205,1215889,0.9401003746377323,0.5,589811,296126,181610,148342,0.6344501841862209,0.5895917187149847,0.6657482416921293,0.7990362431636802,0.7263279744349144,0.5880156626168689,0.19680595729710845,0.6198528057337107,0.20096375683631984,0.38014719426628935,0.5440263451017063,0.6430416830587132,0.4561897620439677,0.3300091326236725
hgb,106,source_heldout,212205,87795,0.9401003746377323,0.5,76015,241,3210,8329,0.9023862406742981,0.9157074069149225,0.996839592950063,0.9012496443137626,0.946637608966376,0.6874615663244155,0.4781853181463426,0.0698348304839177,0.09875035568623731,0.9301651695160823,0.961395161521061,0.9982406201287324,0.5735332920430487,0.059529308585217024
hgb,106,target,212205,1215889,0.9401003746377323,0.5,577769,296211,181525,160384,0.6244764119093108,0.5813459119156501,0.6610780567061031,0.7827225520996325,0.7167758491389978,0.5798557551546912,0.17673676167923977,0.6200307282683323,0.21727744790036754,0.3799692717316677,0.5416936151879718,0.6388535291955032,0.46488955848338537,0.33210924329304187
mlp,106,source_heldout,212205,87795,0.9401003746377323,0.5,76483,254,3197,7861,0.9075687681530838,0.9165982475404707,0.9966899930932926,0.9067983496158588,0.9496216189370565,0.6951568016113362,0.48798481693588236,0.07360185453491741,0.09320165038414113,0.9263981454650826,0.9645722610689296,0.9985133408047387,0.5408503862510107,0.06521987169981003
mlp,106,target,212205,1215889,0.9401003746377323,0.5,584188,291307,186429,153965,0.6337889396153761,0.5908264683094165,0.6672659466930136,0.7914185812426421,0.7240587786183852,0.5899014878754352,0.19760221976188613,0.609765644623809,0.2085814187573579,0.39023435537619106,0.5195729026181569,0.615084714950553,0.4173558794638088,0.34786075353622437
majority,107,source_heldout,211378,88622,0.9242967574676646,0.5,88603,19,0,0,0.9997856062828643,0.5,0.9997856062828643,1.0,0.9998927916490337,0.49994639582451683,0.0,1.0,0.0,0.0,0.5,0.9997856062828643,0.00021439371713569995,0.00021439371713569995
majority,107,target,211378,1215889,0.9242967574676646,0.5,738153,477736,0,0,0.6070891339587742,0.5,0.6070891339587742,1.0,0.7555139551759891,0.37775697758799454,0.0,1.0,0.0,0.0,0.5,0.6070891339587742,0.3929108660412258,0.3929108660412258
stratified,107,source_heldout,211378,88622,0.9242967574676646,0.5,81888,18,1,6715,0.9240256369750175,0.48842203869775114,0.9997802358801553,0.9242124984481338,0.9605123483217894,0.48040465226037504,-0.0012810022748609166,0.9473684210526315,0.07578750155186618,0.05263157894736842,0.48842203869775114,0.9997806428895589,0.00021094658221607865,0.0759743630249825
stratified,107,target,211378,1215889,0.9242967574676646,0.5,682424,441667,36069,55729,0.5909198948259258,0.5000009797648711,0.6070896395398593,0.9245021018677699,0.7329050328528378,0.42978323943856567,3.622444111727544e-06,0.9245001423380277,0.07549789813223004,0.0754998576619723,0.5000009797648711,0.60708960136955,0.3929113334589772,0.4090801051740743
logreg,107,source_heldout,211378,88622,0.9242967574676646,0.5,82704,3,16,5899,0.9334025411297421,0.8877636910238871,0.9999637273749501,0.9334221188898796,0.9655478372541008,0.48547024488252727,0.04549353054111696,0.15789473684210525,0.06657788111012042,0.8421052631578947,0.9351385274467954,0.9999823576200992,0.24155126130761148,0.05637296301626612
logreg,107,target,211378,1215889,0.9242967574676646,0.5,217206,10990,466746,520947,0.5625118740279746,0.63562586587017,0.9518396466195727,0.29425606886377215,0.44953945210270824,0.5432744096627744,0.33929284152774575,0.023004337123432188,0.7057439311362279,0.9769956628765678,0.6832348919847505,0.7836361169641772,0.5328888554093583,0.3705910657798696
tree,107,source_heldout,211378,88622,0.9242967574676646,0.5,70500,7,12,18103,0.7956489359301302,0.7136315332081544,0.9999007190775384,0.7956841190478877,0.886179372760983,0.44375142675768353,0.015511760105892999,0.3684210526315789,0.20431588095211223,0.631578947368421,0.6573099283201176,0.9998677634740483,0.0008343844644405685,0.19087502940898224
tree,107,target,211378,1215889,0.9242967574676646,0.5,542976,303715,174021,195177,0.5896895193557965,0.5499245946592483,0.6412918053929946,0.7355873375844845,0.6852106579575025,0.5480770658555326,0.1060521752092202,0.635738148265988,0.2644126624155155,0.3642618517340121,0.539062588522962,0.6340223785069811,0.42087817031165486,0.3889306640573153
rf,107,source_heldout,211378,88622,0.9242967574676646,0.5,72135,12,7,16468,0.8140416600844034,0.5912791357308206,0.9998336729177928,0.8141372188300622,0.8974805598755832,0.44916467668812504,0.006870378738335555,0.631578947368421,0.18586278116993782,0.3684210526315789,0.8307010514673081,0.999959449651517,0.02649775780183599,0.08342296077432805
rf,107,target,211378,1215889,0.9242967574676646,0.5,606550,309900,167836,131603,0.6368887291520854,0.5865142422547005,0.6618473457362649,0.8217131136769749,0.7331668079895902,0.5825399131465305,0.19614453550102795,0.6486846291675737,0.17828688632302517,0.35131537083242625,0.5428742249781924,0.6063376973877187,0.507380319772226,0.2765272760806761
xgboost,107,source_heldout,211378,88622,0.9242967574676646,0.5,71563,7,12,17040,0.8076437002098802,0.7196302014248062,0.99990219365656,0.8076814554811914,0.8935713260037584,0.44748860951936503,0.01631435464451033,0.3684210526315789,0.19231854451880862,0.631578947368421,0.8165008075644344,0.9999557436012005,0.011235378838920899,0.14139047265052795
xgboost,107,target,211378,1215889,0.9242967574676646,0.5,456542,283096,194640,281611,0.5355604006615735,0.5129570221991122,0.6172506009696636,0.6184923721775838,0.6178708626591988,0.5129633688172172,0.025928346357208518,0.5925783277793593,0.3815076278224162,0.4074216722206407,0.5427984029684365,0.6263161618739072,0.4631482385214467,0.29863110184669495
hgb,107,source_heldout,211378,88622,0.9242967574676646,0.5,71495,7,12,17108,0.8068763963801313,0.7192464672397334,0.9999021006405415,0.8069139871110459,0.893101402204803,0.447250858637847,0.016261201776124702,0.3684210526315789,0.1930860128889541,0.631578947368421,0.8741337022567254,0.999970173462901,0.006615000662533463,0.092895808022582
hgb,107,target,211378,1215889,0.9242967574676646,0.5,525291,286141,191595,212862,0.5895982281277321,0.5563383745070937,0.647362933677745,0.7116288899455804,0.6779763614128944,0.5561685482677405,0.11679903205282557,0.598952140931393,0.2883711100544196,0.4010478590686069,0.5570893255099385,0.6467224397404736,0.4609269329926582,0.2923583679869917
mlp,107,source_heldout,211378,88622,0.9242967574676646,0.5,82144,0,19,6459,0.9271174200537112,0.9635508955678702,1.0,0.9271017911357403,0.9621721025845257,0.4840104779507206,0.05214588453945766,0.0,0.07289820886425967,1.0,0.9914556772165848,0.9999981607497841,0.016120202415766144,0.04073483496904373
mlp,107,target,211378,1215889,0.9242967574676646,0.5,270540,142048,335688,467613,0.49858827573898606,0.5345868075833691,0.6557146596604846,0.36650938220125096,0.47020137459254513,0.4971446407496076,0.0713526656501351,0.2973357670345128,0.633490617798749,0.7026642329654872,0.5749990305498313,0.6483742163697677,0.507498305286163,0.3310905396938324
majority,108,source_heldout,197795,102205,0.9387851057913497,0.5,98247,3958,0,0,0.9612739102783621,0.5,0.9612739102783621,1.0,0.9802546245485203,0.49012731227426015,0.0,1.0,0.0,0.0,0.5,0.9612739102783621,0.03872608972163789,0.03872608972163789
majority,108,target,197795,1215889,0.9387851057913497,0.5,738153,477736,0,0,0.6070891339587742,0.5,0.6070891339587742,1.0,0.7555139551759891,0.37775697758799454,0.0,1.0,0.0,0.0,0.5,0.6070891339587742,0.3929108660412258,0.3929108660412258
stratified,108,source_heldout,197795,102205,0.9387851057913497,0.5,92220,3700,258,6027,0.9048285308937919,0.5019195259961187,0.9614261884904087,0.938654615408104,0.9499039486627491,0.5001399075540632,0.0030832895546837142,0.9348155634158666,0.06134538459189594,0.0651844365841334,0.5019195259961187,0.9614168469249257,0.03887758028237738,0.0951714691062081
stratified,108,target,197795,1215889,0.9387851057913497,0.5,692975,448418,29318,45178,0.5940451801110134,0.5000822542450464,0.6071309356198961,0.9387958864896573,0.7373855175664762,0.42178276443303747,0.0003350205257476646,0.9386313779995646,0.06120411351034271,0.061368622000435386,0.5000822542450463,0.6071283771862839,0.3929501705309345,0.4059548198889866
logreg,108,source_heldout,197795,102205,0.9387851057913497,0.5,92693,752,3206,5554,0.9383004745364708,0.8767370324167703,0.9919524854192305,0.943469011776441,0.9671034784967553,0.7356354002013576,0.5193208566221084,0.18999494694290045,0.05653098822355899,0.8100050530570996,0.9453982353095444,0.9973846770479692,0.6872782239230492,0.07782767978151037
logreg,108,target,197795,1215889,0.9387851057913497,0.5,215831,11358,466378,522322,0.5610783550143146,0.6343093371878645,0.9500063823512582,0.2923933114137584,0.4471596594781953,0.5416148479737837,0.3365715970899461,0.023774637038029373,0.7076066885862417,0.9762253629619706,0.7589051914401308,0.818578659006457,0.6518689078476902,0.37090225451126263
tree,108,source_heldout,197795,102205,0.9387851057913497,0.5,92622,123,3835,5625,0.9437600900151656,0.9558350211187976,0.9986737829532589,0.9427463433997985,0.9699044986177432,0.7707623551368639,0.6069381085454335,0.031076301162203133,0.057253656600201534,0.9689236988377968,0.9792708576495024,0.998434249433046,0.8825129139948751,0.03884077580652744
tree,108,target,197795,1215889,0.9387851057913497,0.5,600461,302666,175070,137692,0.6378304269550921,0.5899608857269203,0.6648688390447856,0.8134641463219685,0.7316984304932735,0.5873172012503964,0.20103399054265017,0.633542374868128,0.18653585367803152,0.366457625131872,0.5880995368034901,0.6583861862112235,0.4628282185664057,0.3492941432535166
rf,108,source_heldout,197795,102205,0.9387851057913497,0.5,96364,416,3542,1883,0.9775059928574923,0.9378652163533359,0.9957015912378591,0.9808340203772126,0.988211888610295,0.8715971518080783,0.7536597223454666,0.10510358767054068,0.019165979622787464,0.8948964123294593,0.9943814898310384,0.9997575263322168,0.908952128158005,0.014766072431327123
rf,108,target,197795,1215889,0.9387851057913497,0.5,628445,315893,161843,109708,0.6499672256266814,0.5950728857415524,0.6654873572809735,0.8513749859446483,0.7470411431621328,0.589516578451598,0.22297923171105222,0.6612292144615436,0.14862501405535167,0.3387707855384564,0.5930311080382311,0.6668719171696117,0.5300789037873208,0.2556719588987656
xgboost,108,source_heldout,197795,102205,0.9387851057913497,0.5,93025,57,3901,5222,0.9483489066092657,0.9662235185428145,0.9993876367074193,0.9468482498193329,0.9724087827773102,0.7844231820009937,0.6309864405861637,0.014401212733703891,0.0531517501806671,0.9855987872662961,0.9947216635359131,0.9997828033100168,0.918561353265971,0.03528701886534691
xgboost,108,target,197795,1215889,0.9387851057913497,0.5,553395,283541,194195,184758,0.6148505332312407,0.5780962464564549,0.6612154334381601,0.7497022974911706,0.7026841022951719,0.5780229119967388,0.16469807999331595,0.5935098045782607,0.2502977025088295,0.4064901954217392,0.5517571523951058,0.6340407415139554,0.49393962764630117,0.29316213726997375
hgb,108,source_heldout,197795,102205,0.9387851057913497,0.5,93193,86,3872,5054,0.9497089183503743,0.9634150400842072,0.9990780347130651,0.948558225696459,0.9731629126071656,0.7871092427053215,0.6333988670109553,0.021728145528044467,0.05144177430354108,0.9782718544719555,0.994411866960614,0.9997685097495131,0.9165578868876805,0.03422406737368593
hgb,108,target,197795,1215889,0.9387851057913497,0.5,576221,288450,189286,161932,0.6295862533504292,0.5884200358199286,0.6664049100756242,0.7806254258940897,0.7190072022879618,0.5878467902714837,0.19056100375043752,0.6037853542542324,0.2193745741059103,0.39621464574576754,0.5926274374590133,0.6969371076708663,0.4869370901889869,0.2951478598759347
mlp,108,source_heldout,197795,102205,0.9387851057913497,0.5,92330,110,3848,5917,0.9410302822758182,0.9559912142115046,0.99881003894418,0.939774242470508,0.9683932307918212,0.7646017746176551,0.5985741015798834,0.027791814047498736,0.060225757529492,0.9722081859525012,0.9926068598499354,0.999695219099554,0.8945400519660418,0.03816355764865875
mlp,108,target,197795,1215889,0.9387851057913497,0.5,534186,289604,188132,203967,0.5940657411984153,0.5587391614593992,0.6484492407045485,0.7236792372313057,0.6840019130019469,0.5582856541735206,0.12274923435222783,0.6062009143125073,0.2763207627686943,0.39379908568749267,0.539248931898825,0.6257701286673107,0.47300040728444226,0.3447784185409546
majority,109,source_heldout,187861,112139,0.941611084791415,0.5,106972,5167,0,0,0.9539232559591222,0.5,0.9539232559591222,1.0,0.9764183450397287,0.48820917251986434,0.0,1.0,0.0,0.0,0.5,0.9539232559591222,0.04607674404087784,0.04607674404087784
majority,109,target,187861,1215889,0.941611084791415,0.5,738153,477736,0,0,0.6070891339587742,0.5,0.6070891339587742,1.0,0.7555139551759891,0.37775697758799454,0.0,1.0,0.0,0.0,0.5,0.6070891339587742,0.3929108660412258,0.3929108660412258
stratified,109,source_heldout,187861,112139,0.941611084791415,0.5,100724,4855,312,6248,0.9009889512123347,0.5009876967166005,0.954015476562574,0.9415921923493998,0.9477631250852736,0.5004868324326343,0.0017646850339298917,0.939616798916199,0.058407807650600156,0.06038320108380105,0.5009876967166005,0.9540100901593062,0.046166366694156344,0.09901104878766531
stratified,109,target,187861,1215889,0.941611084791415,0.5,695034,449777,27959,43119,0.5946208905582664,0.5000546178765194,0.6071168079272474,0.9415852811002597,0.7382339757956073,0.42006138800421494,0.00022740368058741001,0.9414760453472211,0.0584147188997403,0.05852395465277894,0.5000546178765193,0.6071151913601582,0.39293695181367977,0.40537910944173355
logreg,109,source_heldout,187861,112139,0.941611084791415,0.5,95692,881,4286,11280,0.8915542318016033,0.8620233583206662,0.9908773673801166,0.8945518453427065,0.940253997887445,0.6768505797086866,0.43904041744072264,0.1705051287013741,0.1054481546572935,0.8294948712986259,0.9176645806526872,0.9947318785792477,0.5264789836012753,0.1046639513902819
logreg,109,target,187861,1215889,0.941611084791415,0.5,217684,11668,466068,520469,0.5623473853287595,0.6352400500511028,0.9491262339111933,0.2949036310900315,0.44999043932589494,0.5432883248421047,0.3376716054612974,0.024423530987825914,0.7050963689099685,0.9755764690121741,0.6964461259311765,0.7873875602070866,0.5498334411330272,0.3816654265443782
tree,109,source_heldout,187861,112139,0.941611084791415,0.5,95193,334,4833,11779,0.8919822720017122,0.9126230411745005,0.9965036063102578,0.8898870732528138,0.9401824206539292,0.6920022255250913,0.48703898890315506,0.06464099090381266,0.11011292674718617,0.9353590090961873,0.9370088206937678,0.9949564800122748,0.45968376956724877,0.09123029175166578
tree,109,target,187861,1215889,0.941611084791415,0.5,324185,179382,298354,413968,0.512003151603477,0.5318502433763463,0.6437772927932132,0.4391840174056056,0.5221547530844313,0.5117828043448942,0.06316014525660932,0.3754835306529129,0.5608159825943944,0.624516469347087,0.48617584240819367,0.6225219878667752,0.3784046295678254,0.4753501157224709
rf,109,source_heldout,187861,112139,0.941611084791415,0.5,98677,590,4577,8295,0.9207679754590286,0.9041350810897189,0.9940564336587184,0.9224563437161126,0.9569189144633168,0.7321874909364092,0.5316004885176101,0.11418618153667505,0.07754365628388737,0.885813818463325,0.9677821370857563,0.9983750387211661,0.5861798627517629,0.063626304708145
rf,109,target,187861,1215889,0.941611084791415,0.5,347300,167543,310193,390853,0.5407508415653074,0.5598983010833232,0.6745745790464277,0.4704986635562004,0.5543513307305051,0.5403227103659397,0.11841344473802741,0.35070206138955407,0.5295013364437996,0.6492979386104459,0.6073078130013375,0.7044850548424073,0.5395924210094845,0.2673489250663838
xgboost,109,source_heldout,187861,112139,0.941611084791415,0.5,94284,159,5008,12688,0.8854368239417152,0.9253086571236189,0.9983164448397446,0.8813895224918671,0.9362162698905245,0.6871520049535726,0.4891770404975992,0.030772208244629378,0.11861047750813297,0.9692277917553707,0.9694040496035777,0.9984832139658765,0.6836928643249042,0.09352118521928787
xgboost,109,target,187861,1215889,0.941611084791415,0.5,84210,2430,475306,653943,0.46017029515029745,0.5544977743092038,0.9719529085872576,0.11408203990229668,0.2041966893511463,0.39787335190961703,0.20692923949030723,0.00508649128388901,0.8859179600977033,0.994913508716111,0.6185246278066967,0.7284493273075842,0.480788483507481,0.43714895844459534
hgb,109,source_heldout,187861,112139,0.941611084791415,0.5,94040,168,4999,12932,0.8831806953869751,0.9232972602088705,0.9982167119565217,0.8791085517705568,0.9348841833184213,0.6838677562189128,0.4842655717318035,0.03251403135281595,0.12089144822944321,0.9674859686471841,0.9699145029846741,0.9985012823481716,0.693913756126395,0.09340347478643211
hgb,109,target,187861,1215889,0.941611084791415,0.5,60485,8723,469013,677668,0.4354821862850968,0.5318409841727413,0.8739596578430239,0.08194100681024123,0.14983384136712077,0.3636438916522217,0.1342406974406116,0.01825903846475878,0.9180589931897588,0.9817409615352413,0.5170695408884125,0.6783928046390886,0.3989045967898258,0.42244802002562887
mlp,109,source_heldout,187861,112139,0.941611084791415,0.5,92901,139,5028,14071,0.8732822657594592,0.9207797077155592,0.998506018916595,0.8684609056575553,0.9289542627442353,0.6716806259736177,0.46935225271275216,0.026901490226437005,0.13153909434244476,0.973098509773563,0.9696184693330051,0.9984738378351329,0.6935068552976512,0.10159395635128021
mlp,109,target,187861,1215889,0.941611084791415,0.5,555839,290791,186945,182314,0.6108978697891008,0.5721638570047178,0.656531188358551,0.7530132641877768,0.7014701697330171,0.571450673506347,0.15328672327425216,0.6086855501783411,0.24698673581222322,0.3913144498216588,0.543828306167911,0.6637591351688747,0.4092563296620878,0.30774015188217163
majority,110,source_heldout,211337,88663,0.9232410794134487,0.5,88648,15,0,0,0.9998308200715067,0.5,0.9998308200715067,1.0,0.9999154028796859,0.49995770143984297,0.0,1.0,0.0,0.0,0.5,0.9998308200715067,0.00016917992849328355,0.00016917992849328355
majority,110,target,211337,1215889,0.9232410794134487,0.5,738153,477736,0,0,0.6070891339587742,0.5,0.6070891339587742,1.0,0.7555139551759891,0.37775697758799454,0.0,1.0,0.0,0.0,0.5,0.6070891339587742,0.3929108660412258,0.3929108660412258
stratified,110,source_heldout,211337,88663,0.9232410794134487,0.5,81833,13,2,6815,0.9229892965498573,0.5282281232139097,0.999841165114972,0.923122913094486,0.9599516698534846,0.48026857497358066,0.002756111123632115,0.8666666666666667,0.07687708690551394,0.13333333333333333,0.5282281232139097,0.9998403698181665,0.00018574049623982475,0.07701070345014267
stratified,110,target,211337,1215889,0.9232410794134487,0.5,681655,441163,36573,56498,0.5907019472994657,0.5000075730302086,0.6070930462461414,0.9234603124284532,0.7325799273605016,0.43036240848208396,2.7823066305192637e-05,0.9234451663680359,0.07653968757154682,0.0765548336319641,0.5000075730302087,0.6070927468008885,0.39291447929404616,0.4092980527005343
logreg,110,source_heldout,211337,88663,0.9232410794134487,0.5,82650,3,12,5998,0.9323167499407871,0.8661695695334357,0.9999637036768175,0.9323391390668713,0.9649680970922528,0.4844757497909397,0.037890104135256564,0.2,0.06766086093312879,0.8,0.8363324609692265,0.9997633515032271,0.1044636347702885,0.0563948885708638
logreg,110,target,211337,1215889,0.9232410794134487,0.5,217226,10919,466817,520927,0.5625867163861175,0.6357137220203624,0.9521400863485942,0.29428316351759054,0.4496045733303805,0.5433443343219306,0.33954180917711885,0.022855719476865884,0.7057168364824095,0.9771442805231341,0.6956570689553301,0.7913092137903588,0.5407151352710273,0.37259465356038096
tree,110,source_heldout,211337,88663,0.9232410794134487,0.5,59969,8,7,28679,0.676449026087545,0.5715755948620762,0.9998666155359555,0.6764845230574857,0.8069840201850295,0.4037359040334924,0.0039796758142914435,0.5333333333333333,0.3235154769425142,0.4666666666666667,0.5818138405077761,0.9998689036574331,0.0011859627673916958,0.2774579414673657
tree,110,target,211337,1215889,0.9232410794134487,0.5,360169,262305,215431,377984,0.47339847634117915,0.46943712137236504,0.5786089057534933,0.4879327185556382,0.5294162176702358,0.4658291459251267,-0.05972436808702165,0.5490584758109082,0.5120672814443618,0.4509415241890919,0.4738796073292565,0.5897378908180542,0.3896754679903111,0.5116176361819116
rf,110,source_heldout,211337,88663,0.9232410794134487,0.5,72312,11,4,16336,0.8156277139280196,0.541193634750173,0.9998479045393581,0.8157206028336793,0.8984475464524666,0.4494683467511492,0.0027636049866194877,0.7333333333333333,0.18427939716632072,0.26666666666666666,0.7662568059441086,0.999953724626344,0.06698236357596134,0.10854452781989801
rf,110,target,211337,1215889,0.9232410794134487,0.5,384537,175126,302610,353616,0.5651395809979365,0.5771850000419307,0.6870866932421832,0.5209448447679547,0.5925909373902002,0.5631562629721569,0.1512655632022275,0.3665748446840933,0.4790551552320454,0.6334251553159067,0.5694941536991437,0.6211881179980913,0.5587075167824478,0.2724841240705196
xgboost,110,source_heldout,211337,88663,0.9232410794134487,0.5,71197,4,11,17451,0.8031309565433157,0.7682380501158138,0.9999438210137498,0.8031427668982943,0.890803195515768,0.4460309963960942,0.01754447758838315,0.26666666666666666,0.1968572331017056,0.7333333333333333,0.8301503324008062,0.999967868652094,0.009582901702307214,0.11566763371229172
xgboost,110,target,211337,1215889,0.9232410794134487,0.5,215978,141691,336045,522175,0.45400772603420214,0.49800198236511084,0.6038488099332064,0.2925924571193235,0.39418445696472604,0.4486312013227859,-0.004283083350207044,0.29658849238910195,0.7074075428806765,0.7034115076108981,0.5752243361389506,0.6541885381563507,0.47058010783410364,0.3260602056980133
hgb,110,source_heldout,211337,88663,0.9232410794134487,0.5,67625,7,8,21023,0.7628097402524164,0.6480909514785067,0.9998964986988408,0.7628485696236802,0.8654338367033529,0.43309703808939387,0.009055919277382581,0.4666666666666667,0.23715143037631983,0.5333333333333333,0.8148651595824685,0.9999650400201654,0.000971244245993995,0.1529668632243273
hgb,110,target,211337,1215889,0.9232410794134487,0.5,113200,22754,454982,624953,0.4672975904872895,0.5528634623484875,0.8326345675743266,0.15335574061204113,0.2590071924833001,0.42159480163739793,0.16385435011882546,0.04762881591506606,0.8466442593879588,0.9523711840849339,0.6131611915061933,0.7115794170769753,0.48136489209494976,0.33677578700694116
mlp,110,source_heldout,211337,88663,0.9232410794134487,0.5,86365,9,6,2283,0.9741493069262263,0.6871232289504557,0.9998958019774469,0.9742464579009115,0.986904503433854,0.4960564183835937,0.030691872582621234,0.6,0.02575354209908853,0.4,0.4546167614234575,0.9996263545366746,0.002875603189219464,0.05122734233736992
mlp,110,target,211337,1215889,0.9232410794134487,0.5,313858,147593,330143,424295,0.5296544339162539,0.558125548497886,0.6801545559550202,0.4251936929064842,0.5232693455506984,0.5295700455392608,0.11700102475754248,0.3089425959107122,0.5748063070935159,0.6910574040892878,0.6309113767844912,0.6918131133766976,0.5577343429741655,0.29700371623039246
